visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
v1815,peor es nada,Peor es Nada,1834-10-04,1834-10-04,inferred,Monterey,alta,,,,seized,port-call?,1,"the Monterey maritime customs holds under embargo 8 boxes = 1,150 marcos of silver seized from the brig *Peor es Nada*[?","[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""437"", ""scan"": ""n149"", ""url"": ""https://archive.org/details/168036072_80_16/page/n149""}]",,draft
v1816,pacifico,Pacífico,1834-10-07,1834-10-07,exact,Monterey,alta,,,,,port-call?,1,Announces the LA Alcalde's forcible removal of 8 boxes of Aguirre's silver from the brig *Pacífico* ('el atentado'),"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""585"", ""scan"": ""n208"", ""url"": ""https://archive.org/details/168036068_81_4/page/n208""}]",,draft
v1817,(unnamed vessel),,1834-11-03,1834-11-03,exact,,alta,,,,,unlocated,1,"forest-conservation dictamen (29/31 Oct & 3 Nov): invoking art. 8, ch. 1 of the 23 June 1813 decree, the ayuntamientos t","[{""type"": ""ca-record"", ""ca"": ""53"", ""doc"": ""85"", ""scan"": ""n176–178"", ""url"": """"}]",,draft
v1818,natalia,Natalia,1834-11-11,1834-11-11,exact,,alta,,,,,unlocated,1,the port captain to deliver a Territorial-Govt oficio to the captain of the brig *Natalia* on arrival (the Híjar-Padrés ,"[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""464"", ""scan"": ""n163"", ""url"": ""https://archive.org/details/168036072_80_16/page/n163""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1834""}, {""type"": ""hoc-list"", ""ref"": ""Bancroft, HoC III, 'List of vessels 1831-5', s.v. Natalia (mexico 185t; Juan  Gomez, master)""}]",,draft
v1819,morelos,Morelos,1834-11-13,1834-11-15,exact,Monterey,alta,,,,,port-call?,2,"muster of the war-corvette *Morelos* crew — cmdr Lucas Frey Manes, tte Luis Valle &c.; 3 contramaestres, carpenter-calaf","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""220"", ""scan"": ""n145"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n145""}, {""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""221"", ""scan"": ""n145–146"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n145""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1834""}]",,draft
v1820,(unnamed vessel),,1834-11-17,1834-11-17,exact,Monterey,alta,,,,,port-call?,1,"Received José Antº Aguirre's petition; his ship & cargo detained at the San Pedro roadstead, incl. 8 bundles with ~1,156","[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""583"", ""scan"": ""n207"", ""url"": ""https://archive.org/details/168036068_81_4/page/n207""}]",,draft
v1821,(unnamed vessel),,1834-12-20,1834-12-20,exact,,alta,,,,,unlocated,1,"Fr. Tomás Estenaga (30 yrs a minister) returns to Spain — $400 for the trip (from San Gabriel + San Fernando), embarks o","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""142"", ""scan"": ""n112"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n112""}]",,draft
v1822,(unnamed vessel),,1834-12-28,1834-12-28,exact,Fort Ross,alta,,,,,port-call?,1,baggage/transport across SF Bay,"[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""199"", ""scan"": ""n136"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n136""}]",,draft
v1823,bruja,Bruja,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,whaler,wrecked|departed,port-call?,2,"Monterey ship-entries register 1834 — Am. ships/whalers *Margarita* (Capt. W. Taylor, from Hawaii), whaler *María* (Capt","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""192"", ""scan"": ""n131–132"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n131""}, {""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""193"", ""scan"": ""n132–134"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n132""}]",,draft
v1824,margarita,Margarita,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,whaler,,port-call?,1,"Monterey ship-entries register 1834 — Am. ships/whalers *Margarita* (Capt. W. Taylor, from Hawaii), whaler *María* (Capt","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""192"", ""scan"": ""n131–132"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n131""}]",,draft
v1825,maria,María,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,whaler,,port-call?,1,"Monterey ship-entries register 1834 — Am. ships/whalers *Margarita* (Capt. W. Taylor, from Hawaii), whaler *María* (Capt","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""192"", ""scan"": ""n131–132"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n131""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1834 (Refugio, San Francisco)""}]",,draft
v1826,morelos,Morelos,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,,wrecked|departed,port-call?,1,"Monterey ship-departures register 1834 — incl. the war-corvette *Morelos* (to San Blas), the Russian barque *Bruja* (to ","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""193"", ""scan"": ""n132–134"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n132""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1834""}]",,draft
v1827,natalia,Natalia,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,whaler,wrecked|departed,port-call?,2,"Monterey ship-entries register 1834 — Am. ships/whalers *Margarita* (Capt. W. Taylor, from Hawaii), whaler *María* (Capt","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""192"", ""scan"": ""n131–132"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n131""}, {""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""193"", ""scan"": ""n132–134"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n132""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1834""}, {""type"": ""hoc-list"", ""ref"": ""Bancroft, HoC III, 'List of vessels 1831-5', s.v. Natalia (mexico 185t; Juan  Gomez, master)""}]",,draft
v1828,william lee,William Lee,1834-12-31,1834-12-31,exact,Monterey,alta,russia,stated,whaler,,port-call?,1,"Monterey ship-entries register 1834 — Am. ships/whalers *Margarita* (Capt. W. Taylor, from Hawaii), whaler *María* (Capt","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""192"", ""scan"": ""n131–132"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n131""}]",,draft
v1829,avon,Avon,1835,1835,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Avon, 1835: Monterey 1835","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Avon, 1835'"", ""note"": ""sailing schedule: Monterey 1835""}]",,draft
v1830,avon,Avon,1835,1835,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Avon, 1835: San Pedro 1835","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Avon, 1835'"", ""note"": ""sailing schedule: San Pedro 1835""}]",,draft
v1831,avon,Avon,1835,1835,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Avon, 1835: Santa Bárbara 1835","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Avon, 1835'"", ""note"": ""sailing schedule: Santa Bárbara 1835""}]",,draft
v1832,gange,Gange,1835,1835,year,Monterey,alta,,,,,port-call?,1,[Bancroft list 1831-5] Gange:  170t Monterey,"[{""type"": ""hoc-list"", ""ref"": ""Bancroft, HoC III, 'List of vessels 1831-5'"", ""note"": ""? 170t at Monterey (1831-5)""}]",,draft
v1833,leon,Leon,1835,1835,year,,alta,,,,,unlocated,1,[Bancroft list 1831-5] Leon:  Bonnet master; ,"[{""type"": ""hoc-list"", ""ref"": ""Bancroft, HoC III, 'List of vessels 1831-5'"", ""note"": ""? Bonnet, master;  (1831-5)""}]",,draft
v1834,matador,Matador,1835,1835,year,,alta,mexico,stated,,,unlocated,1,[Bancroft list 1831-5] Matador: mexico ,"[{""type"": ""hoc-list"", ""ref"": ""Bancroft, HoC III, 'List of vessels 1831-5'"", ""note"": ""mexico  (1831-5)""}]",,draft
v1835,pacifico,Pacífico,1835-01-02,1835-01-02,exact,Monterey,alta,,,,seized,port-call?,1,"The LA embargo of silver seized from Aguirre on the brig *Pacífico*; Antonio Mª Osio (LA Receptor, agent of another Agui","[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""581"", ""scan"": ""n206–n208"", ""url"": ""https://archive.org/details/168036068_81_4/page/n206""}]",,draft
v1836,goleta real pacifico,Goleta Real Pacífico,1835-01-12,1835-01-12,exact,Monterey,alta,,,otter|contraband,,port-call?,1,4 docs: (1) Monterey-customs order to return the embargoed brig *Goleta Real Pacífico* & cargo to merchant José Antº Agu,"[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""525"", ""scan"": ""n189–n191"", ""url"": ""https://archive.org/details/168036072_80_16/page/n189""}]",,draft
v1837,pacifico,Pacífico,1835-02-05,1835-02-05,exact,Monterey,alta,,,,,port-call?,1,re notifications for the sentence on the embargo of the brig *Pacífico* & its cargo (per the Monterey administrator) (do,"[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""506"", ""scan"": ""n179"", ""url"": ""https://archive.org/details/168036072_80_16/page/n179""}]",,draft
v1838,natalia,Natalia,1835-02-10,1835-02-10,exact,Monterey,alta,,,contraband,,port-call?,1,A truncated información from the *Natalia*-contraband expediente,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""580"", ""scan"": ""n206"", ""url"": ""https://archive.org/details/168036068_81_4/page/n206""}]",,draft
v1839,(unnamed vessel),,1835-03-15,1835-03-15,exact,Monterey,alta,usa,stated,otter|contraband,,port-call?,1,Causa de conspiración = the 1835 Apalátegui–Torres revolt against Gov. Figueroa (first 2 folios missing). Deposition of ,"[{""type"": ""ca-record"", ""ca"": ""18"", ""doc"": ""22"", ""scan"": ""n78–n87"", ""url"": ""https://archive.org/details/168035973_79_20/page/n78""}]",,draft
v1840,natalia,Natalia,1835-03-18,1835-03-18,exact,Monterey,alta,,,,,port-call?,1,Examined the *Natalia* witnesses; encloses the información,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""579"", ""scan"": ""n206"", ""url"": ""https://archive.org/details/168036068_81_4/page/n206""}]",,draft
v1841,pacifico,Pacífico,1835-03-24,1835-03-24,exact,,alta,,,,seized,unlocated,1,On a confiscation (comiso) case against the brig *Pacífico*,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""956"", ""scan"": ""n327"", ""url"": ""https://archive.org/details/168036068_81_4/page/n327""}]",,draft
v1842,(unnamed vessel),,1835-04-11,1835-04-11,exact,,alta,,,,,unlocated,1,"a draft vs. William A. Gale (supercargo, Am. frigate *California*) for $370 ⚠(1835)","[{""type"": ""ca-record"", ""ca"": ""20"", ""doc"": ""100"", ""scan"": ""n92"", ""url"": ""https://archive.org/details/168035972_80_2_2/page/n92""}]",,draft
v1843,natalia,Natalia,1835-04-30,1835-04-30,exact,Monterey,alta,,,contraband,,port-call?,1,"Asks whether Juan Bandini & Santiago Argüello are federal employees, to suspend them over the *Natalia* contraband charg","[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""575"", ""scan"": ""n204"", ""url"": ""https://archive.org/details/168036068_81_4/page/n204""}]",,draft
v1844,maria ester,María Ester,1835-05-02,1835-05-02,exact,,alta,,,,,unlocated,1,(2 items) goods taken for the SF garrison from the national brig *María Ester* ($303) + goods for the frigate *Santa Mar,"[{""type"": ""ca-record"", ""ca"": ""56"", ""doc"": ""296"", ""scan"": ""n263–264"", ""url"": ""https://archive.org/details/bancarchca_81_18/page/n263""}]",,draft
v1845,santa maria,Santa María,1835-05-02,1835-05-02,exact,,alta,,,,,unlocated,1,(2 items) goods taken for the SF garrison from the national brig *María Ester* ($303) + goods for the frigate *Santa Mar,"[{""type"": ""ca-record"", ""ca"": ""56"", ""doc"": ""296"", ""scan"": ""n263–264"", ""url"": ""https://archive.org/details/bancarchca_81_18/page/n263""}]",,draft
v1846,natalia,Natalia,1835-05-04,1835-05-04,exact,Monterey,alta,,,,,port-call?,1,Juan Bandini suspended as Customs Visitador until he refutes the *Natalia* charges,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""577"", ""scan"": ""n205"", ""url"": ""https://archive.org/details/168036068_81_4/page/n205""}]",,draft
v1847,natalia,Natalia,1835-06-17,1835-06-17,exact,Monterey,alta,,,contraband,,port-call?,1,Fiscal's opinion on the contraband by the brig *Natalia*,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""573"", ""scan"": ""n204"", ""url"": ""https://archive.org/details/168036068_81_4/page/n204""}]",,draft
v1848,(unnamed vessel),,1835-06-26,1835-06-26,exact,Monterey,alta,,,,,port-call?,1,el Presidente: 'queden en el Territorio sin molestarlos los dos Padres estranjeros hasta qe se presente buque qe los con,"[{""type"": ""ca-record"", ""ca"": ""37"", ""doc"": ""100"", ""scan"": ""n34"", ""url"": ""https://archive.org/details/168036072_80_19/page/n34""}]",,draft
v1849,(unnamed vessel),,1835-07,1835-07,month,San Francisco,alta,,,,,port-call?,1,José J. Estudillo requests land for a house & crops at the 'playa de la Yerba Buena' (Govt: the ayunt should NOT grant i,"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""1269"", ""scan"": ""n513"", ""url"": ""https://archive.org/details/168036068_81_4/page/n513""}]",,draft
v1850,avon,Avon,1835-11-07,1835-11-07,exact,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Avon, 1835: Santa Bárbara 1835-11-07","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Avon, 1835'"", ""note"": ""sailing schedule: Santa Bárbara 1835-11-07""}]",,draft
v1851,(unnamed vessel),,1835-12-15,1835-12-15,exact,San Francisco,alta,,,,,port-call?,1,Communications on the fraudulent unloading by launch — a brig (W. Leese) landing goods at Santa Clara without duties.,"[{""type"": ""ca-record"", ""ca"": ""41"", ""doc"": ""85"", ""scan"": ""n77"", ""url"": ""https://archive.org/details/168036069_81_3/page/n77""}]",,draft
v1852,(unnamed vessel),,1836,1836,year,San Luis Obispo,alta,,,,wrecked,port-call?,1,"BOUNDED BLOCK — SLO ex-mission accounts, inventories & receipts 1836–40: Moreno's 1836–38 accounts ($61,163 balance, mon","[{""type"": ""ca-record"", ""ca"": ""51"", ""doc"": ""121"", ""scan"": ""n102–109"", ""url"": ""https://archive.org/details/bancarchca_81_13/page/n102""}]",,draft
v1853,don quixote,Don Quixote,1836,1836,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: Monterey 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: Monterey 1836""}]",,draft
v1854,don quixote,Don Quixote,1836,1836,year,Santa Cruz,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: Santa Cruz 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: Santa Cruz 1836""}]",,draft
v1855,don quixote,Don Quixote,1836,1836,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: San Diego 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: San Diego 1836""}]",,draft
v1856,don quixote,Don Quixote,1836,1836,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: San Francisco 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: San Francisco 1836""}]",,draft
v1857,don quixote,Don Quixote,1836,1836,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: Santa Bárbara 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: Santa Bárbara 1836""}]",,draft
v1858,joseph peabody,Joseph Peabody,1836,1836,year,Santa Catalina I.,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Joseph Peabody, 1836: Santa Catalina I. 1836","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Joseph Peabody, 1836'"", ""note"": ""sailing schedule: Santa Catalina I. 1836""}]",,draft
v1859,diana,Diana,1836-01-06,1836-01-06,exact,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Diana, 1836: Monterey 1836-01-06","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Diana, 1836'"", ""note"": ""sailing schedule: Monterey 1836-01-06""}]",,draft
v1860,(unnamed vessel),,1836-06-22,1836-06-22,exact,Monterey,alta,,,,,port-call?,1,Stearns's deportation *pasaporte* — to present himself to the supreme government 'en el primer buque que se proporcione',"[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""1259"", ""scan"": ""n503"", ""url"": ""https://archive.org/details/168036068_81_4/page/n503""}]",,draft
v1861,don quixote,Don Quixote,1836-07-09,1836-07-09,exact,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Don Quixote, 1836: San Francisco 1836-07-09","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Don Quixote, 1836'"", ""note"": ""sailing schedule: San Francisco 1836-07-09""}]",,draft
v1862,leonor,Leonor,1836-07-15,1836-07-15,exact,Monterey,alta,,,,,port-call?,1,"Orders the arrest of the Spaniard Eulogio Célis, put aboard the barque *Leonor* (the 1836 expulsion of Spaniards)","[{""type"": ""ca-record"", ""ca"": ""42"", ""doc"": ""758"", ""scan"": ""n267"", ""url"": ""https://archive.org/details/168036068_81_4/page/n267""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1836""}]",,draft
v1863,pacifico,Pacífico,1836-08-11,1836-08-11,exact,San Pedro,alta,,,,,port-call?,1,returns Antº López's petition claiming wages for loading/unloading the brig *Pacífico* at San Pedro estuary (doc pp.185-,"[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""570"", ""scan"": ""n216–n217"", ""url"": ""https://archive.org/details/168036072_80_16/page/n216""}]",,draft
v1864,leonidas,Leonidas,1836-12-20,1836-12-20,exact,,alta,,,,,unlocated,2,"declines the ayuntamiento's invitation because he is aboard the schooner *Leonidas* in the bay, about to emigrate from t","[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""605"", ""scan"": ""n236"", ""url"": ""https://archive.org/details/168036072_80_16/page/n236""}, {""type"": ""ca-record"", ""ca"": ""29"", ""doc"": ""93"", ""note"": ""[calendar2 ca29-d93] Padre Durán cumplió el llamamiento y marcha a Monterey en la goleta *Leonidas*""}]",,draft
v1865,clementine,Clementine,1837,1837,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Clementine, 1837: Monterey 1837","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Clementine, 1837'"", ""note"": ""sailing schedule: Monterey 1837""}]",,draft
v1866,clementine,Clementine,1837,1837,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Clementine, 1837: San Francisco 1837","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Clementine, 1837'"", ""note"": ""sailing schedule: San Francisco 1837""}]",,draft
v1867,rasselas,Rasselas,1837,1837,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Rasselas, 1837-1838: Santa Bárbara 1837","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Rasselas, 1837-1838'"", ""note"": ""sailing schedule: Santa Bárbara 1837""}]",,draft
v1868,rasselas,Rasselas,1837,1837,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Rasselas, 1837-1838: Monterey 1837","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Rasselas, 1837-1838'"", ""note"": ""sailing schedule: Monterey 1837""}]",,draft
v1869,rasselas,Rasselas,1837,1837,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Rasselas, 1837-1838: San Francisco 1837","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Rasselas, 1837-1838'"", ""note"": ""sailing schedule: San Francisco 1837""}]",,draft
v1870,adela,Adela,1837-06-26,1837-06-26,exact,San Diego,alta,,,,,port-call?,1,"San Diego forms a 23-man guard to repel the continual threatened invasion by the sierra Indians (who 'han devastado, inc","[{""type"": ""ca-record"", ""ca"": ""34"", ""doc"": ""676"", ""scan"": ""n281–n282"", ""url"": ""https://archive.org/details/168036072_80_16/page/n281""}]",,draft
v1871,alert,Alerta,1837-08-01,1837-08-01,exact,Santa Bárbara,alta,,,,,port-call?,1,what the Governor delivered *to* the mission — 4 barrels aguardiente $440 + goods from the ship *Alerta* (Alert) $300 = ,"[{""type"": ""ca-record"", ""ca"": ""51"", ""doc"": ""32"", ""scan"": ""n24"", ""url"": ""https://archive.org/details/bancarchca_81_13/page/n24""}]",,draft
v1872,elena,Elena,1838-02-12,1838-02-12,exact,Monterey,alta,russia,stated,,arrived,port-call?,1,"The Russian ship *Elena* (Helena, RAC) anchored at San Francisco (29th) though Monterey was the only port authorized for","[{""type"": ""ca-record"", ""ca"": ""41"", ""doc"": ""87"", ""scan"": ""n78–n79"", ""url"": ""https://archive.org/details/168036069_81_3/page/n78""}]",,draft
v1873,(unnamed vessel),,1838-02-20,1838-02-20,exact,,alta,,,,,unlocated,1,"Thompson's ship freed to trade, 'quitando el guarda qe tenía en él, por haberse arreglado con el Gobno'","[{""type"": ""ca-record"", ""ca"": ""37"", ""doc"": ""216"", ""scan"": ""n102"", ""url"": ""https://archive.org/details/168036072_80_19/page/n102""}]",,draft
v1874,(unnamed vessel),,1838-08-19,1838-08-19,exact,,alta,,,,,unlocated,1,proclama: 'los felices resultados qe dió la COMISIÓN qe despachó cerca del Gbno. Grál. en la Goleta 'CALIFORNIA'' — the ,"[{""type"": ""ca-record"", ""ca"": ""37"", ""doc"": ""228"", ""scan"": ""n109"", ""url"": ""https://archive.org/details/168036072_80_19/page/n109""}]",,draft
v1875,ayacucho,Ayacucho,1839,1839-07-18,mixed,Monterey,alta,britain,stated,,,port-call?,3,"bundle of the Monterey customs house's 1839 monthly reports (cortes de caja, manifiestos, duty collections incl. the sch","[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""521"", ""scan"": ""n198"", ""url"": ""https://archive.org/details/168036065_81_11/page/n198""}, {""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""490"", ""scan"": ""n185"", ""url"": ""https://archive.org/details/168036065_81_11/page/n185""}, {""type"": ""ca-record"", ""ca"": ""39"", ""doc"": ""231"", ""note"": ""[calendar2 ca39-d231] Cluster: the establecimientos de Ross y Bodega' ship may enter San Francisco 'bajo la condición de no traer ningún comer""}]",,draft
v1876,don quijote,Don Quijote,1839,1839,year,Monterey,alta,,,,,port-call?,1,"[Savage note: a torn loose leaf] the bark seen crossing the port belongs to Henry Paty, named *Plymouth* (formerly *Don ","[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""526"", ""scan"": ""n200"", ""url"": ""https://archive.org/details/168036065_81_11/page/n200""}]",,draft
v1877,monsoon,Monsoon,1839,1839,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Monsoon, 1839-1841: Santa Bárbara 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Monsoon, 1839-1841'"", ""note"": ""sailing schedule: Santa Bárbara 1839""}]",,draft
v1878,monsoon,Monsoon,1839,1839,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Monsoon, 1839-1841: Monterey 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Monsoon, 1839-1841'"", ""note"": ""sailing schedule: Monterey 1839""}]",,draft
v1879,monsoon,Monsoon,1839,1839,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Monsoon, 1839-1841: San Francisco 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Monsoon, 1839-1841'"", ""note"": ""sailing schedule: San Francisco 1839""}]",,draft
v1880,monsoon,Monsoon,1839,1839,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Monsoon, 1839-1841: San Pedro 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Monsoon, 1839-1841'"", ""note"": ""sailing schedule: San Pedro 1839""}]",,draft
v1881,monsoon,Monsoon,1839,1839,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Monsoon, 1839-1841: San Diego 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Monsoon, 1839-1841'"", ""note"": ""sailing schedule: San Diego 1839""}]",,draft
v1882,morse,Morse,1839,1839,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Morse, 1839-1840: Monterey 1839","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Morse, 1839-1840'"", ""note"": ""sailing schedule: Monterey 1839""}]",,draft
v1883,(unnamed vessel),,1839-01-25,1839-01-25,exact,Santa Bárbara,alta,,,otter,,port-call?,1,a brig reportedly hunting otter — prevent it,"[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""507"", ""scan"": ""n194"", ""url"": ""https://archive.org/details/168036065_81_11/page/n194""}]",,draft
v1884,(unnamed vessel),,1839-01-27,1839-01-27,exact,Santa Bárbara,alta,,,,,port-call?,1,Capt. Andrés Castillero arrived on the schooner *California*,"[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""508"", ""scan"": ""n194"", ""url"": ""https://archive.org/details/168036065_81_11/page/n194""}]",,draft
v1885,san antonio,San Antonio,1839-02-14,1839-02-14,exact,Monterey,alta,spain,attested/inferred,,,port-call?,1,"Solicitud sobre el paraje 'San Antonio', informe de Juan J. Ayala (Alcalde encargado de San Luis Obispo)","[{""type"": ""ca-record"", ""ca"": ""63"", ""doc"": ""364"", ""scan"": ""n246"", ""url"": """"}]",,draft
v1886,(unnamed vessel),,1839-04-09,1839-04-09,exact,,alta,,,,,unlocated,1,Collecting ship duties amid the cash shortage — duties taken in goods at inflated prices; merchants prefer a private *pa,"[{""type"": ""ca-record"", ""ca"": ""41"", ""doc"": ""94"", ""scan"": ""n92"", ""url"": ""https://archive.org/details/168036069_81_3/page/n92""}]",,draft
v1887,(unnamed vessel),,1839-04-11,1839-04-11,exact,Santa Bárbara,alta,,,,,port-call?,1,(3 docs) requests goods from the frigate *California*; accounts,"[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""462"", ""scan"": ""n177"", ""url"": ""https://archive.org/details/168036065_81_11/page/n177""}]",,draft
v1888,(unnamed vessel),,1839-05-03,1839-05-03,exact,Monterey,alta,,,,,port-call?,1,charter the schooner *California* for points of the Republic,"[{""type"": ""ca-record"", ""ca"": ""49"", ""doc"": ""422"", ""scan"": ""n163"", ""url"": ""https://archive.org/details/168036065_81_11/page/n163""}]",,draft
